timestamp,open,high,low,close,volume,time
1767250800000,87664.0,87677.0,87602.0,87649.0,32.45852,2026-01-01 07:00:00
1767251700000,87649.0,87675.0,87604.0,87609.0,32.08747,2026-01-01 07:15:00
1767252600000,87609.0,87675.0,87609.0,87650.0,38.82281,2026-01-01 07:30:00
1767253500000,87649.0,87675.0,87617.0,87642.0,30.62965,2026-01-01 07:45:00
1767254400000,87641.0,87827.0,87632.0,87755.0,55.14192,2026-01-01 08:00:00
1767255300000,87755.0,87771.0,87711.0,87743.0,15.07195,2026-01-01 08:15:00
1767256200000,87742.0,87781.0,87693.0,87693.0,56.63346,2026-01-01 08:30:00
1767257100000,87694.0,87774.0,87694.0,87774.0,13.58399,2026-01-01 08:45:00
1767258000000,87774.0,87860.0,87757.0,87859.0,22.75356,2026-01-01 09:00:00
1767258900000,87860.0,87973.0,87820.0,87834.0,77.03597,2026-01-01 09:15:00
1767259800000,87835.0,87883.0,87834.0,87879.0,32.7504,2026-01-01 09:30:00
1767260700000,87879.0,87879.0,87857.0,87878.0,13.40255,2026-01-01 09:45:00
1767261600000,87878.0,87886.0,87868.0,87869.0,17.06881,2026-01-01 10:00:00
1767262500000,87869.0,87869.0,87788.0,87848.0,51.36334,2026-01-01 10:15:00
1767263400000,87847.0,87855.0,87832.0,87835.0,17.30103,2026-01-01 10:30:00
1767264300000,87834.0,87875.0,87830.0,87860.0,27.51814,2026-01-01 10:45:00
1767265200000,87860.0,87944.0,87851.0,87928.0,34.99121,2026-01-01 11:00:00
1767266100000,87926.0,87971.0,87910.0,87912.0,35.6434,2026-01-01 11:15:00
1767267000000,87913.0,87945.0,87872.0,87907.0,68.15249,2026-01-01 11:30:00
1767267900000,87907.0,88023.0,87907.0,88022.0,99.58807,2026-01-01 11:45:00
1767268800000,88022.0,88043.0,87989.0,88004.0,81.56821,2026-01-01 12:00:00
1767269700000,88003.0,88016.0,87950.0,88007.0,62.0968,2026-01-01 12:15:00
1767270600000,88007.0,88008.0,87923.0,87975.0,125.43764,2026-01-01 12:30:00
1767271500000,87975.0,87979.0,87946.0,87947.0,28.94058,2026-01-01 12:45:00
1767272400000,87946.0,87989.0,87895.0,87988.0,79.60421,2026-01-01 13:00:00
1767273300000,87988.0,88024.0,87954.0,87981.0,72.35772,2026-01-01 13:15:00
